# C:/interactor-dress-on/models/Pixal3D-GGUF/Sparse/ss_flow_img_dit_1_3B_64_bf16.gguf
# magic=b'GGUF' version=3 tensors=701 kv=125
KV	general.architecture	flux
KV	general.quantization_version	2
KV	general.file_type	32
KV	comfy.gguf.orig_shape.rope_phases	[4096, 64]
T	blocks.1.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.1.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.1.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.1.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.1.cross_attn.proj_linear.bias	F32	1536
T	blocks.1.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.1.mlp.mlp.0.bias	F32	8192
T	blocks.1.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.1.mlp.mlp.2.bias	F32	1536
T	blocks.1.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.1.self_attn.to_out.bias	F32	1536
T	blocks.1.self_attn.to_out.weight	BF16	1536,1536
T	blocks.1.self_attn.to_qkv.bias	F32	4608
T	blocks.1.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.10.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.10.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.10.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.10.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.10.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.10.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.10.cross_attn.proj_linear.bias	F32	1536
T	blocks.10.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.10.mlp.mlp.0.bias	F32	8192
T	blocks.10.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.10.mlp.mlp.2.bias	F32	1536
T	blocks.10.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.10.self_attn.to_out.bias	F32	1536
T	blocks.10.self_attn.to_out.weight	BF16	1536,1536
T	blocks.10.self_attn.to_qkv.bias	F32	4608
T	blocks.10.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.11.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.11.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.11.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.11.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.11.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.11.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.11.cross_attn.proj_linear.bias	F32	1536
T	blocks.11.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.11.mlp.mlp.0.bias	F32	8192
T	blocks.11.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.11.mlp.mlp.2.bias	F32	1536
T	blocks.11.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.11.self_attn.to_out.bias	F32	1536
T	blocks.11.self_attn.to_out.weight	BF16	1536,1536
T	blocks.11.self_attn.to_qkv.bias	F32	4608
T	blocks.11.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.12.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.12.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.12.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.12.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.12.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.12.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.12.cross_attn.proj_linear.bias	F32	1536
T	blocks.12.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.12.mlp.mlp.0.bias	F32	8192
T	blocks.12.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.12.mlp.mlp.2.bias	F32	1536
T	blocks.12.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.12.self_attn.to_out.bias	F32	1536
T	blocks.12.self_attn.to_out.weight	BF16	1536,1536
T	blocks.12.self_attn.to_qkv.bias	F32	4608
T	blocks.12.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.13.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.13.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.13.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.13.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.13.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.13.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.13.cross_attn.proj_linear.bias	F32	1536
T	blocks.13.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.13.mlp.mlp.0.bias	F32	8192
T	blocks.13.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.13.mlp.mlp.2.bias	F32	1536
T	blocks.13.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.13.self_attn.to_out.bias	F32	1536
T	blocks.13.self_attn.to_out.weight	BF16	1536,1536
T	blocks.13.self_attn.to_qkv.bias	F32	4608
T	blocks.13.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.14.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.14.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.14.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.14.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.14.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.14.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.14.cross_attn.proj_linear.bias	F32	1536
T	blocks.14.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.14.mlp.mlp.0.bias	F32	8192
T	blocks.14.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.14.mlp.mlp.2.bias	F32	1536
T	blocks.14.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.14.self_attn.to_out.bias	F32	1536
T	blocks.14.self_attn.to_out.weight	BF16	1536,1536
T	blocks.14.self_attn.to_qkv.bias	F32	4608
T	blocks.14.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.15.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.15.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.15.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.15.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.15.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.15.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.15.cross_attn.proj_linear.bias	F32	1536
T	blocks.15.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.15.mlp.mlp.0.bias	F32	8192
T	blocks.15.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.15.mlp.mlp.2.bias	F32	1536
T	blocks.15.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.15.self_attn.to_out.bias	F32	1536
T	blocks.15.self_attn.to_out.weight	BF16	1536,1536
T	blocks.15.self_attn.to_qkv.bias	F32	4608
T	blocks.15.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.16.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.16.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.16.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.16.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.16.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.16.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.16.cross_attn.proj_linear.bias	F32	1536
T	blocks.16.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.16.mlp.mlp.0.bias	F32	8192
T	blocks.16.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.16.mlp.mlp.2.bias	F32	1536
T	blocks.16.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.16.self_attn.to_out.bias	F32	1536
T	blocks.16.self_attn.to_out.weight	BF16	1536,1536
T	blocks.16.self_attn.to_qkv.bias	F32	4608
T	blocks.16.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.17.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.17.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.17.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.17.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.17.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.17.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.17.cross_attn.proj_linear.bias	F32	1536
T	blocks.17.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.17.mlp.mlp.0.bias	F32	8192
T	blocks.17.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.17.mlp.mlp.2.bias	F32	1536
T	blocks.17.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.17.self_attn.to_out.bias	F32	1536
T	blocks.17.self_attn.to_out.weight	BF16	1536,1536
T	blocks.17.self_attn.to_qkv.bias	F32	4608
T	blocks.17.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.18.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.18.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.18.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.18.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.18.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.18.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.18.cross_attn.proj_linear.bias	F32	1536
T	blocks.18.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.18.mlp.mlp.0.bias	F32	8192
T	blocks.18.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.18.mlp.mlp.2.bias	F32	1536
T	blocks.18.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.18.self_attn.to_out.bias	F32	1536
T	blocks.18.self_attn.to_out.weight	BF16	1536,1536
T	blocks.18.self_attn.to_qkv.bias	F32	4608
T	blocks.18.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.19.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.19.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.19.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.19.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.19.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.19.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.19.cross_attn.proj_linear.bias	F32	1536
T	blocks.19.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.19.mlp.mlp.0.bias	F32	8192
T	blocks.19.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.19.mlp.mlp.2.bias	F32	1536
T	blocks.19.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.19.self_attn.to_out.bias	F32	1536
T	blocks.19.self_attn.to_out.weight	BF16	1536,1536
T	blocks.19.self_attn.to_qkv.bias	F32	4608
T	blocks.19.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.2.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.2.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.2.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.2.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.2.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.2.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.2.cross_attn.proj_linear.bias	F32	1536
T	blocks.2.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.2.mlp.mlp.0.bias	F32	8192
T	blocks.2.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.2.mlp.mlp.2.bias	F32	1536
T	blocks.2.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.2.self_attn.to_out.bias	F32	1536
T	blocks.2.self_attn.to_out.weight	BF16	1536,1536
T	blocks.2.self_attn.to_qkv.bias	F32	4608
T	blocks.2.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.20.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.20.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.20.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.20.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.20.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.20.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.20.cross_attn.proj_linear.bias	F32	1536
T	blocks.20.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.20.mlp.mlp.0.bias	F32	8192
T	blocks.20.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.20.mlp.mlp.2.bias	F32	1536
T	blocks.20.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.20.self_attn.to_out.bias	F32	1536
T	blocks.20.self_attn.to_out.weight	BF16	1536,1536
T	blocks.20.self_attn.to_qkv.bias	F32	4608
T	blocks.20.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.21.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.21.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.21.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.21.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.21.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.21.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.21.cross_attn.proj_linear.bias	F32	1536
T	blocks.21.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.21.mlp.mlp.0.bias	F32	8192
T	blocks.21.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.21.mlp.mlp.2.bias	F32	1536
T	blocks.21.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.21.self_attn.to_out.bias	F32	1536
T	blocks.21.self_attn.to_out.weight	BF16	1536,1536
T	blocks.21.self_attn.to_qkv.bias	F32	4608
T	blocks.21.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.22.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.22.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.22.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.22.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.22.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.22.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.22.cross_attn.proj_linear.bias	F32	1536
T	blocks.22.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.22.mlp.mlp.0.bias	F32	8192
T	blocks.22.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.22.mlp.mlp.2.bias	F32	1536
T	blocks.22.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.22.self_attn.to_out.bias	F32	1536
T	blocks.22.self_attn.to_out.weight	BF16	1536,1536
T	blocks.22.self_attn.to_qkv.bias	F32	4608
T	blocks.22.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.23.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.23.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.23.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.23.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.23.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.23.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.23.cross_attn.proj_linear.bias	F32	1536
T	blocks.23.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.23.mlp.mlp.0.bias	F32	8192
T	blocks.23.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.23.mlp.mlp.2.bias	F32	1536
T	blocks.23.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.23.self_attn.to_out.bias	F32	1536
T	blocks.23.self_attn.to_out.weight	BF16	1536,1536
T	blocks.23.self_attn.to_qkv.bias	F32	4608
T	blocks.23.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.24.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.24.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.24.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.24.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.24.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.24.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.24.cross_attn.proj_linear.bias	F32	1536
T	blocks.24.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.24.mlp.mlp.0.bias	F32	8192
T	blocks.24.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.24.mlp.mlp.2.bias	F32	1536
T	blocks.24.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.24.self_attn.to_out.bias	F32	1536
T	blocks.24.self_attn.to_out.weight	BF16	1536,1536
T	blocks.24.self_attn.to_qkv.bias	F32	4608
T	blocks.24.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.25.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.25.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.25.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.25.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.25.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.25.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.25.cross_attn.proj_linear.bias	F32	1536
T	blocks.25.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.25.mlp.mlp.0.bias	F32	8192
T	blocks.25.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.25.mlp.mlp.2.bias	F32	1536
T	blocks.25.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.25.self_attn.to_out.bias	F32	1536
T	blocks.25.self_attn.to_out.weight	BF16	1536,1536
T	blocks.25.self_attn.to_qkv.bias	F32	4608
T	blocks.25.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.26.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.26.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.26.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.26.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.26.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.26.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.26.cross_attn.proj_linear.bias	F32	1536
T	blocks.26.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.26.mlp.mlp.0.bias	F32	8192
T	blocks.26.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.26.mlp.mlp.2.bias	F32	1536
T	blocks.26.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.26.self_attn.to_out.bias	F32	1536
T	blocks.26.self_attn.to_out.weight	BF16	1536,1536
T	blocks.26.self_attn.to_qkv.bias	F32	4608
T	blocks.26.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.27.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.27.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.27.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.27.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.27.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.27.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.27.cross_attn.proj_linear.bias	F32	1536
T	blocks.27.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.27.mlp.mlp.0.bias	F32	8192
T	blocks.27.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.27.mlp.mlp.2.bias	F32	1536
T	blocks.27.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.27.self_attn.to_out.bias	F32	1536
T	blocks.27.self_attn.to_out.weight	BF16	1536,1536
T	blocks.27.self_attn.to_qkv.bias	F32	4608
T	blocks.27.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.28.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.28.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.28.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.28.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.28.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.28.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.28.cross_attn.proj_linear.bias	F32	1536
T	blocks.28.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.28.mlp.mlp.0.bias	F32	8192
T	blocks.28.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.28.mlp.mlp.2.bias	F32	1536
T	blocks.28.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.28.self_attn.to_out.bias	F32	1536
T	blocks.28.self_attn.to_out.weight	BF16	1536,1536
T	blocks.28.self_attn.to_qkv.bias	F32	4608
T	blocks.28.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.29.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.29.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.29.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.29.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.29.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.29.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.29.cross_attn.proj_linear.bias	F32	1536
T	blocks.29.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.29.mlp.mlp.0.bias	F32	8192
T	blocks.29.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.29.mlp.mlp.2.bias	F32	1536
T	blocks.29.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.29.self_attn.to_out.bias	F32	1536
T	blocks.29.self_attn.to_out.weight	BF16	1536,1536
T	blocks.29.self_attn.to_qkv.bias	F32	4608
T	blocks.29.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.3.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.3.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.3.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.3.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.3.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.3.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.3.cross_attn.proj_linear.bias	F32	1536
T	blocks.3.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.3.mlp.mlp.0.bias	F32	8192
T	blocks.3.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.3.mlp.mlp.2.bias	F32	1536
T	blocks.3.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.3.self_attn.to_out.bias	F32	1536
T	blocks.3.self_attn.to_out.weight	BF16	1536,1536
T	blocks.3.self_attn.to_qkv.bias	F32	4608
T	blocks.3.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.4.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.4.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.4.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.4.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.4.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.4.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.4.cross_attn.proj_linear.bias	F32	1536
T	blocks.4.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.4.mlp.mlp.0.bias	F32	8192
T	blocks.4.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.4.mlp.mlp.2.bias	F32	1536
T	blocks.4.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.4.self_attn.to_out.bias	F32	1536
T	blocks.4.self_attn.to_out.weight	BF16	1536,1536
T	blocks.4.self_attn.to_qkv.bias	F32	4608
T	blocks.4.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.5.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.5.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.5.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.5.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.5.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.5.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.5.cross_attn.proj_linear.bias	F32	1536
T	blocks.5.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.5.mlp.mlp.0.bias	F32	8192
T	blocks.5.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.5.mlp.mlp.2.bias	F32	1536
T	blocks.5.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.5.self_attn.to_out.bias	F32	1536
T	blocks.5.self_attn.to_out.weight	BF16	1536,1536
T	blocks.5.self_attn.to_qkv.bias	F32	4608
T	blocks.5.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.6.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.6.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.6.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.6.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.6.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.6.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.6.cross_attn.proj_linear.bias	F32	1536
T	blocks.6.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.6.mlp.mlp.0.bias	F32	8192
T	blocks.6.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.6.mlp.mlp.2.bias	F32	1536
T	blocks.6.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.6.self_attn.to_out.bias	F32	1536
T	blocks.6.self_attn.to_out.weight	BF16	1536,1536
T	blocks.6.self_attn.to_qkv.bias	F32	4608
T	blocks.6.self_attn.to_qkv.weight	BF16	1536,4608
T	blocks.7.cross_attn.cross_attn_block.to_kv.bias	F32	3072
T	blocks.7.cross_attn.cross_attn_block.to_kv.weight	BF16	1024,3072
T	blocks.7.cross_attn.cross_attn_block.to_out.bias	F32	1536
T	blocks.7.cross_attn.cross_attn_block.to_out.weight	BF16	1536,1536
T	blocks.7.cross_attn.cross_attn_block.to_q.bias	F32	1536
T	blocks.7.cross_attn.cross_attn_block.to_q.weight	BF16	1536,1536
T	blocks.7.cross_attn.proj_linear.bias	F32	1536
T	blocks.7.cross_attn.proj_linear.weight	BF16	1024,1536
T	blocks.7.mlp.mlp.0.bias	F32	8192
T	blocks.7.mlp.mlp.0.weight	BF16	1536,8192
T	blocks.7.mlp.mlp.2.bias	F32	1536
T	blocks.7.mlp.mlp.2.weight	BF16	8192,1536
T	blocks.7.self_attn.to_out.bias	F32	1536
